regiao;municipio;atividade;produção;ano;valor
Planalto;Santa Rosa;Grãos;Baixa;2017;25400
Planalto;Santa Rosa;Grãos;Baixa;2018;25400
Planalto;Santa Rosa;Pastagem;Baixa;2015;13022
Planalto;Santa Rosa;Pastagem;Baixa;2016;14000
Planalto;Santa Rosa;Pastagem;Baixa;2017;14000
Planalto;Santa Rosa;Pastagem;Baixa;2018;14000
Planalto;Santo Antônio do Planalto;Grãos;Alta;2015;31183
Planalto;Santo Antônio do Planalto;Grãos;Alta;2016;35500
Planalto;Santo Antônio do Planalto;Grãos;Alta;2017;38400
Planalto;Santo Antônio do Planalto;Grãos;Alta;2018;38400
Planalto;Santo Antônio do Planalto;Grãos;Baixa;2015;22433
Planalto;Santo Antônio do Planalto;Grãos;Baixa;2016;26700
Planalto;Santo Antônio do Planalto;Grãos;Baixa;2017;25400
Planalto;Santo Antônio do Planalto;Grãos;Baixa;2018;25400
Planalto;Santo Antônio do Planalto;Pastagem;Baixa;2015;13022
Planalto;Santo Antônio do Planalto;Pastagem;Baixa;2016;14000
Planalto;Santo Antônio do Planalto;Pastagem;Baixa;2017;14000
Planalto;Santo Antônio do Planalto;Pastagem;Baixa;2018;14000
Planalto;Santo Augusto;Grãos;Alta;2015;31183
Planalto;Santo Augusto;Grãos;Alta;2016;35500
Planalto;Santo Augusto;Grãos;Alta;2017;38400
Planalto;Santo Augusto;Grãos;Alta;2018;38400
Planalto;Santo Augusto;Grãos;Baixa;2015;22433
Planalto;Santo Augusto;Grãos;Baixa;2016;26700
Planalto;Santo Augusto;Grãos;Baixa;2017;25400
Planalto;Santo Augusto;Grãos;Baixa;2018;25400
Planalto;Santo Augusto;Pastagem;Baixa;2015;13022
Planalto;Santo Augusto;Pastagem;Baixa;2016;14000
Planalto;Santo Augusto;Pastagem;Baixa;2017;14000
Planalto;Santo Augusto;Pastagem;Baixa;2018;14000
Planalto;Santo Cristo;Grãos;Alta;2015;31183
Planalto;Santo Cristo;Grãos;Alta;2016;35500
Planalto;Santo Cristo;Grãos;Alta;2017;38400
Planalto;Santo Cristo;Grãos;Alta;2018;38400
Planalto;Santo Cristo;Grãos;Baixa;2015;22433
Planalto;Santo Cristo;Grãos;Baixa;2016;26700
Planalto;Santo Cristo;Grãos;Baixa;2017;25400
Planalto;Santo Cristo;Grãos;Baixa;2018;25400
Planalto;Santo Cristo;Pastagem;Baixa;2015;13022
Planalto;Santo Cristo;Pastagem;Baixa;2016;14000
Planalto;Santo Cristo;Pastagem;Baixa;2017;14000
Planalto;Santo Cristo;Pastagem;Baixa;2018;14000
Planalto;Santo Expedito do Sul;Grãos;Alta;2015;31183
Planalto;Santo Expedito do Sul;Grãos;Alta;2016;35500
Planalto;Santo Expedito do Sul;Grãos;Alta;2017;38400
Planalto;Santo Expedito do Sul;Grãos;Alta;2018;38400
Planalto;Santo Expedito do Sul;Grãos;Baixa;2015;22433
Planalto;Santo Expedito do Sul;Grãos;Baixa;2016;26700
Planalto;Santo Expedito do Sul;Grãos;Baixa;2017;25400
Planalto;Santo Expedito do Sul;Grãos;Baixa;2018;25400
Planalto;Santo Expedito do Sul;Pastagem;Baixa;2015;13022
Planalto;Santo Expedito do Sul;Pastagem;Baixa;2016;14000
Planalto;Santo Expedito do Sul;Pastagem;Baixa;2017;14000
Planalto;Santo Expedito do Sul;Pastagem;Baixa;2018;14000
Planalto;São João da Urtiga;Grãos;Alta;2015;31183
Planalto;São João da Urtiga;Grãos;Alta;2016;35500
Planalto;São João da Urtiga;Grãos;Alta;2017;38400
Planalto;São João da Urtiga;Grãos;Alta;2018;38400
Planalto;São João da Urtiga;Grãos;Baixa;2015;22433
Planalto;São João da Urtiga;Grãos;Baixa;2016;26700
Planalto;São João da Urtiga;Grãos;Baixa;2017;25400
Planalto;São João da Urtiga;Grãos;Baixa;2018;25400
Planalto;São João da Urtiga;Pastagem;Baixa;2015;13022
Planalto;São João da Urtiga;Pastagem;Baixa;2016;14000
Planalto;São João da Urtiga;Pastagem;Baixa;2017;14000
Planalto;São João da Urtiga;Pastagem;Baixa;2018;14000
Planalto;São José das Missões;Grãos;Alta;2015;31183
Planalto;São José das Missões;Grãos;Alta;2016;35500
Planalto;São José das Missões;Grãos;Alta;2017;38400
Planalto;São José das Missões;Grãos;Alta;2018;38400
Planalto;São José das Missões;Grãos;Baixa;2015;22433
Planalto;São José das Missões;Grãos;Baixa;2016;26700
Planalto;São José das Missões;Grãos;Baixa;2017;25400
Planalto;São José das Missões;Grãos;Baixa;2018;25400
Planalto;São José das Missões;Pastagem;Baixa;2015;13022
Planalto;São José das Missões;Pastagem;Baixa;2016;14000
Planalto;São José das Missões;Pastagem;Baixa;2017;14000
Planalto;São José das Missões;Pastagem;Baixa;2018;14000
Planalto;São José do Inhacorá;Grãos;Alta;2015;31183
Planalto;São José do Inhacorá;Grãos;Alta;2016;35500
Planalto;São José do Inhacorá;Grãos;Alta;2017;38400
Planalto;São José do Inhacorá;Grãos;Alta;2018;38400
Planalto;São José do Inhacorá;Grãos;Baixa;2015;22433
Planalto;São José do Inhacorá;Grãos;Baixa;2016;26700
Planalto;São José do Inhacorá;Grãos;Baixa;2017;25400
Planalto;São José do Inhacorá;Grãos;Baixa;2018;25400
Planalto;São José do Inhacorá;Pastagem;Baixa;2015;13022
Planalto;São José do Inhacorá;Pastagem;Baixa;2016;14000
Planalto;São José do Inhacorá;Pastagem;Baixa;2017;14000
Planalto;São José do Inhacorá;Pastagem;Baixa;2018;14000
Planalto;São José do Ouro;Grãos;Alta;2015;31183
Planalto;São José do Ouro;Grãos;Alta;2016;35500
Planalto;São José do Ouro;Grãos;Alta;2017;38400
Planalto;São José do Ouro;Grãos;Alta;2018;38400
Planalto;São José do Ouro;Grãos;Baixa;2015;22433
Planalto;São José do Ouro;Grãos;Baixa;2016;26700
Planalto;São José do Ouro;Grãos;Baixa;2017;25400
Planalto;São José do Ouro;Grãos;Baixa;2018;25400
Planalto;São José do Ouro;Pastagem;Baixa;2015;13022
Planalto;São José do Ouro;Pastagem;Baixa;2016;14000
Planalto;São José do Ouro;Pastagem;Baixa;2017;14000
Planalto;São José do Ouro;Pastagem;Baixa;2018;14000
Planalto;São Martinho;Grãos;Alta;2015;31183
Planalto;São Martinho;Grãos;Alta;2016;35500
Planalto;São Martinho;Grãos;Alta;2017;38400
Planalto;São Martinho;Grãos;Alta;2018;38400
Planalto;São Martinho;Grãos;Baixa;2015;22433
Planalto;São Martinho;Grãos;Baixa;2016;26700
Planalto;São Martinho;Grãos;Baixa;2017;25400
Planalto;São Martinho;Grãos;Baixa;2018;25400
Planalto;São Martinho;Pastagem;Baixa;2015;13022
Planalto;São Martinho;Pastagem;Baixa;2016;14000
Planalto;São Martinho;Pastagem;Baixa;2017;14000
Planalto;São Martinho;Pastagem;Baixa;2018;14000
Planalto;São Pedro das Missões;Grãos;Alta;2015;31183
Planalto;São Pedro das Missões;Grãos;Alta;2016;35500
Planalto;São Pedro das Missões;Grãos;Alta;2017;38400
Planalto;São Pedro das Missões;Grãos;Alta;2018;38400
Planalto;São Pedro das Missões;Grãos;Baixa;2015;22433
Planalto;São Pedro das Missões;Grãos;Baixa;2016;26700
Planalto;São Pedro das Missões;Grãos;Baixa;2017;25400
Planalto;São Pedro das Missões;Grãos;Baixa;2018;25400
Planalto;São Pedro das Missões;Pastagem;Baixa;2015;13022
Planalto;São Pedro das Missões;Pastagem;Baixa;2016;14000
Planalto;São Pedro das Missões;Pastagem;Baixa;2017;14000
Planalto;São Pedro das Missões;Pastagem;Baixa;2018;14000
Planalto;São Valentim;Grãos;Alta;2015;31183
Planalto;São Valentim;Grãos;Alta;2016;35500
Planalto;São Valentim;Grãos;Alta;2017;38400
Planalto;São Valentim;Grãos;Alta;2018;38400
Planalto;São Valentim;Grãos;Baixa;2015;22433
Planalto;São Valentim;Grãos;Baixa;2016;26700
Planalto;São Valentim;Grãos;Baixa;2017;25400
Planalto;São Valentim;Grãos;Baixa;2018;25400
Planalto;São Valentim;Pastagem;Baixa;2015;13022
Planalto;São Valentim;Pastagem;Baixa;2016;14000
Planalto;São Valentim;Pastagem;Baixa;2017;14000
Planalto;São Valentim;Pastagem;Baixa;2018;14000
Planalto;São Valério do Sul;Grãos;Alta;2015;31183
Planalto;São Valério do Sul;Grãos;Alta;2016;35500
Planalto;São Valério do Sul;Grãos;Alta;2017;38400
Planalto;São Valério do Sul;Grãos;Alta;2018;38400
Planalto;São Valério do Sul;Grãos;Baixa;2015;22433
Planalto;São Valério do Sul;Grãos;Baixa;2016;26700
Planalto;São Valério do Sul;Grãos;Baixa;2017;25400
Planalto;São Valério do Sul;Grãos;Baixa;2018;25400
Planalto;São Valério do Sul;Pastagem;Baixa;2015;13022
Planalto;São Valério do Sul;Pastagem;Baixa;2016;14000
Planalto;São Valério do Sul;Pastagem;Baixa;2017;14000
Planalto;São Valério do Sul;Pastagem;Baixa;2018;14000
Planalto;Sarandi;Grãos;Alta;2015;31183
Planalto;Sarandi;Grãos;Alta;2016;35500
Planalto;Sarandi;Grãos;Alta;2017;38400
Planalto;Sarandi;Grãos;Alta;2018;38400
Planalto;Sarandi;Grãos;Baixa;2015;22433
Planalto;Sarandi;Grãos;Baixa;2016;26700
Planalto;Sarandi;Grãos;Baixa;2017;25400
Planalto;Sarandi;Grãos;Baixa;2018;25400
Planalto;Sarandi;Pastagem;Baixa;2015;13022
Planalto;Sarandi;Pastagem;Baixa;2016;14000
Planalto;Sarandi;Pastagem;Baixa;2017;14000
Planalto;Sarandi;Pastagem;Baixa;2018;14000
Planalto;Seberi;Grãos;Alta;2015;31183
Planalto;Seberi;Grãos;Alta;2016;35500
Planalto;Seberi;Grãos;Alta;2017;38400
Planalto;Seberi;Grãos;Alta;2018;38400
Planalto;Seberi;Grãos;Baixa;2015;22433
Planalto;Seberi;Grãos;Baixa;2016;26700
Planalto;Seberi;Grãos;Baixa;2017;25400
Planalto;Seberi;Grãos;Baixa;2018;25400
Planalto;Seberi;Pastagem;Baixa;2015;13022
Planalto;Seberi;Pastagem;Baixa;2016;14000
Planalto;Seberi;Pastagem;Baixa;2017;14000
Planalto;Seberi;Pastagem;Baixa;2018;14000
Planalto;Sede Nova;Grãos;Alta;2015;31183
Planalto;Sede Nova;Grãos;Alta;2016;35500
Planalto;Sede Nova;Grãos;Alta;2017;38400
Planalto;Sede Nova;Grãos;Alta;2018;38400
Planalto;Sede Nova;Grãos;Baixa;2015;22433
Planalto;Sede Nova;Grãos;Baixa;2016;26700
Planalto;Sede Nova;Grãos;Baixa;2017;25400
Planalto;Sede Nova;Grãos;Baixa;2018;25400
Planalto;Sede Nova;Pastagem;Baixa;2015;13022
Planalto;Sede Nova;Pastagem;Baixa;2016;14000
Planalto;Sede Nova;Pastagem;Baixa;2017;14000
Planalto;Sede Nova;Pastagem;Baixa;2018;14000
Planalto;Selbach;Grãos;Alta;2015;31183
Planalto;Selbach;Grãos;Alta;2016;35500
Planalto;Selbach;Grãos;Alta;2017;38400
Planalto;Selbach;Grãos;Alta;2018;38400
Planalto;Selbach;Grãos;Baixa;2015;22433
Planalto;Selbach;Grãos;Baixa;2016;26700
Planalto;Selbach;Grãos;Baixa;2017;25400
Planalto;Selbach;Grãos;Baixa;2018;25400
Planalto;Selbach;Pastagem;Baixa;2015;13022
Planalto;Selbach;Pastagem;Baixa;2016;14000
Planalto;Selbach;Pastagem;Baixa;2017;14000
Planalto;Selbach;Pastagem;Baixa;2018;14000
Planalto;Senador Salgado Filho;Grãos;Alta;2015;31183
Planalto;Senador Salgado Filho;Grãos;Alta;2016;35500
Planalto;Senador Salgado Filho;Grãos;Alta;2017;38400
Planalto;Senador Salgado Filho;Grãos;Alta;2018;38400
Planalto;Senador Salgado Filho;Grãos;Baixa;2015;22433
Planalto;Senador Salgado Filho;Grãos;Baixa;2016;26700
Planalto;Senador Salgado Filho;Grãos;Baixa;2017;25400
Planalto;Senador Salgado Filho;Grãos;Baixa;2018;25400
Planalto;Senador Salgado Filho;Pastagem;Baixa;2015;13022
Planalto;Senador Salgado Filho;Pastagem;Baixa;2016;14000
Planalto;Senador Salgado Filho;Pastagem;Baixa;2017;14000
Planalto;Senador Salgado Filho;Pastagem;Baixa;2018;14000
Planalto;Sertão;Grãos;Alta;2015;31183
Planalto;Sertão;Grãos;Alta;2016;35500
Planalto;Sertão;Grãos;Alta;2017;38400
Planalto;Sertão;Grãos;Alta;2018;38400
Planalto;Sertão;Grãos;Baixa;2015;22433
Planalto;Sertão;Grãos;Baixa;2016;26700
Planalto;Sertão;Grãos;Baixa;2017;25400
Planalto;Sertão;Grãos;Baixa;2018;25400
Planalto;Sertão;Pastagem;Baixa;2015;13022
Planalto;Sertão;Pastagem;Baixa;2016;14000
Planalto;Sertão;Pastagem;Baixa;2017;14000
Planalto;Sertão;Pastagem;Baixa;2018;14000
Planalto;Sete de Setembro;Grãos;Alta;2015;31183
Planalto;Sete de Setembro;Grãos;Alta;2016;35500
Planalto;Sete de Setembro;Grãos;Alta;2017;38400
Planalto;Sete de Setembro;Grãos;Alta;2018;38400
Planalto;Sete de Setembro;Grãos;Baixa;2015;22433
Planalto;Sete de Setembro;Grãos;Baixa;2016;26700
Planalto;Sete de Setembro;Grãos;Baixa;2017;25400
Planalto;Sete de Setembro;Grãos;Baixa;2018;25400
Planalto;Sete de Setembro;Pastagem;Baixa;2015;13022
Planalto;Sete de Setembro;Pastagem;Baixa;2016;14000
Planalto;Sete de Setembro;Pastagem;Baixa;2017;14000
Planalto;Sete de Setembro;Pastagem;Baixa;2018;14000
Planalto;Severiano de Almeida;Grãos;Alta;2015;31183
Planalto;Severiano de Almeida;Grãos;Alta;2016;35500
Planalto;Severiano de Almeida;Grãos;Alta;2017;38400
Planalto;Severiano de Almeida;Grãos;Alta;2018;38400
Planalto;Severiano de Almeida;Grãos;Baixa;2015;22433
Planalto;Severiano de Almeida;Grãos;Baixa;2016;26700
Planalto;Severiano de Almeida;Grãos;Baixa;2017;25400
Planalto;Severiano de Almeida;Grãos;Baixa;2018;25400
Planalto;Severiano de Almeida;Pastagem;Baixa;2015;13022
Planalto;Severiano de Almeida;Pastagem;Baixa;2016;14000
Planalto;Severiano de Almeida;Pastagem;Baixa;2017;14000
Planalto;Severiano de Almeida;Pastagem;Baixa;2018;14000
Planalto;Tapejara;Grãos;Alta;2015;31183
Planalto;Tapejara;Grãos;Alta;2016;35500
Planalto;Tapejara;Grãos;Alta;2017;38400
Planalto;Tapejara;Grãos;Alta;2018;38400
Planalto;Tapejara;Grãos;Baixa;2015;22433
Planalto;Tapejara;Grãos;Baixa;2016;26700
Planalto;Tapejara;Grãos;Baixa;2017;25400
Planalto;Tapejara;Grãos;Baixa;2018;25400
Planalto;Tapejara;Pastagem;Baixa;2015;13022
Planalto;Tapejara;Pastagem;Baixa;2016;14000
Planalto;Tapejara;Pastagem;Baixa;2017;14000
Planalto;Tapejara;Pastagem;Baixa;2018;14000
Planalto;Tapera;Grãos;Alta;2015;31183
Planalto;Tapera;Grãos;Alta;2016;35500
Planalto;Tapera;Grãos;Alta;2017;38400
Planalto;Tapera;Grãos;Alta;2018;38400
Planalto;Tapera;Grãos;Baixa;2015;22433
Planalto;Tapera;Grãos;Baixa;2016;26700
Planalto;Tapera;Grãos;Baixa;2017;25400
Planalto;Tapera;Grãos;Baixa;2018;25400
Planalto;Tapera;Pastagem;Baixa;2015;13022
Planalto;Tapera;Pastagem;Baixa;2016;14000
Planalto;Tapera;Pastagem;Baixa;2017;14000
Planalto;Tapera;Pastagem;Baixa;2018;14000
Planalto;Taquaruçu do Sul;Grãos;Alta;2015;31183
Planalto;Taquaruçu do Sul;Grãos;Alta;2016;35500
Planalto;Taquaruçu do Sul;Grãos;Alta;2017;38400
Planalto;Taquaruçu do Sul;Grãos;Alta;2018;38400
Planalto;Taquaruçu do Sul;Grãos;Baixa;2015;22433
Planalto;Taquaruçu do Sul;Grãos;Baixa;2016;26700
Planalto;Taquaruçu do Sul;Grãos;Baixa;2017;25400
Planalto;Taquaruçu do Sul;Grãos;Baixa;2018;25400
Planalto;Taquaruçu do Sul;Pastagem;Baixa;2015;13022
Planalto;Taquaruçu do Sul;Pastagem;Baixa;2016;14000
Planalto;Taquaruçu do Sul;Pastagem;Baixa;2017;14000
Planalto;Taquaruçu do Sul;Pastagem;Baixa;2018;14000
Planalto;Tenente Portela;Grãos;Alta;2015;31183
Planalto;Tenente Portela;Grãos;Alta;2016;35500
Planalto;Tenente Portela;Grãos;Alta;2017;38400
Planalto;Tenente Portela;Grãos;Alta;2018;38400
Planalto;Tenente Portela;Grãos;Baixa;2015;22433
Planalto;Tenente Portela;Grãos;Baixa;2016;26700
Planalto;Tenente Portela;Grãos;Baixa;2017;25400
Planalto;Tenente Portela;Grãos;Baixa;2018;25400
Planalto;Tenente Portela;Pastagem;Baixa;2015;13022
Planalto;Tenente Portela;Pastagem;Baixa;2016;14000
Planalto;Tenente Portela;Pastagem;Baixa;2017;14000
Planalto;Tenente Portela;Pastagem;Baixa;2018;14000
Planalto;Tio Hugo;Grãos;Alta;2015;31183
Planalto;Tio Hugo;Grãos;Alta;2016;35500
Planalto;Tio Hugo;Grãos;Alta;2017;38400
Planalto;Tio Hugo;Grãos;Alta;2018;38400
Planalto;Tio Hugo;Grãos;Baixa;2015;22433
Planalto;Tio Hugo;Grãos;Baixa;2016;26700
Planalto;Tio Hugo;Grãos;Baixa;2017;25400
Planalto;Tio Hugo;Grãos;Baixa;2018;25400
Planalto;Tio Hugo;Pastagem;Baixa;2015;13022
Planalto;Tio Hugo;Pastagem;Baixa;2016;14000
Planalto;Tio Hugo;Pastagem;Baixa;2017;14000
Planalto;Tio Hugo;Pastagem;Baixa;2018;14000
Planalto;Tiradentes do Sul;Grãos;Alta;2015;31183
Planalto;Tiradentes do Sul;Grãos;Alta;2016;35500
Planalto;Tiradentes do Sul;Grãos;Alta;2017;38400
Planalto;Tiradentes do Sul;Grãos;Alta;2018;38400
Planalto;Tiradentes do Sul;Grãos;Baixa;2015;22433
Planalto;Tiradentes do Sul;Grãos;Baixa;2016;26700
Planalto;Tiradentes do Sul;Grãos;Baixa;2017;25400
Planalto;Tiradentes do Sul;Grãos;Baixa;2018;25400
Planalto;Tiradentes do Sul;Pastagem;Baixa;2015;13022
Planalto;Tiradentes do Sul;Pastagem;Baixa;2016;14000
Planalto;Tiradentes do Sul;Pastagem;Baixa;2017;14000
Planalto;Tiradentes do Sul;Pastagem;Baixa;2018;14000
Planalto;Três Arroios;Grãos;Alta;2015;31183
Planalto;Três Arroios;Grãos;Alta;2016;35500
Planalto;Três Arroios;Grãos;Alta;2017;38400
Planalto;Três Arroios;Grãos;Alta;2018;38400
Planalto;Três Arroios;Grãos;Baixa;2015;22433
Planalto;Três Arroios;Grãos;Baixa;2016;26700
Planalto;Três Arroios;Grãos;Baixa;2017;25400
Planalto;Três Arroios;Grãos;Baixa;2018;25400
Planalto;Três Arroios;Pastagem;Baixa;2015;13022
Planalto;Três Arroios;Pastagem;Baixa;2016;14000
Planalto;Três Arroios;Pastagem;Baixa;2017;14000
Planalto;Três Arroios;Pastagem;Baixa;2018;14000
Planalto;Três de Maio;Grãos;Alta;2015;31183
Planalto;Três de Maio;Grãos;Alta;2016;35500
Planalto;Três de Maio;Grãos;Alta;2017;38400
Planalto;Três de Maio;Grãos;Alta;2018;38400
Planalto;Três de Maio;Grãos;Baixa;2015;22433
Planalto;Três de Maio;Grãos;Baixa;2016;26700
Planalto;Três de Maio;Grãos;Baixa;2017;25400
Planalto;Três de Maio;Grãos;Baixa;2018;25400
Planalto;Três de Maio;Pastagem;Baixa;2015;13022
Planalto;Três de Maio;Pastagem;Baixa;2016;14000
Planalto;Três de Maio;Pastagem;Baixa;2017;14000
Planalto;Três de Maio;Pastagem;Baixa;2018;14000
Planalto;Três Palmeiras;Grãos;Alta;2015;31183
Planalto;Três Palmeiras;Grãos;Alta;2016;35500
Planalto;Três Palmeiras;Grãos;Alta;2017;38400
Planalto;Três Palmeiras;Grãos;Alta;2018;38400
Planalto;Três Palmeiras;Grãos;Baixa;2015;22433
Planalto;Três Palmeiras;Grãos;Baixa;2016;26700
Planalto;Três Palmeiras;Grãos;Baixa;2017;25400
Planalto;Três Palmeiras;Grãos;Baixa;2018;25400
Planalto;Três Palmeiras;Pastagem;Baixa;2015;13022
Planalto;Três Palmeiras;Pastagem;Baixa;2016;14000
Planalto;Três Palmeiras;Pastagem;Baixa;2017;14000
Planalto;Três Palmeiras;Pastagem;Baixa;2018;14000
Planalto;Três Passos;Grãos;Alta;2015;31183
Planalto;Três Passos;Grãos;Alta;2016;35500
Planalto;Três Passos;Grãos;Alta;2017;38400
Planalto;Três Passos;Grãos;Alta;2018;38400
Planalto;Três Passos;Grãos;Baixa;2015;22433
Planalto;Três Passos;Grãos;Baixa;2016;26700
Planalto;Três Passos;Grãos;Baixa;2017;25400
Planalto;Três Passos;Grãos;Baixa;2018;25400
Planalto;Três Passos;Pastagem;Baixa;2015;13022
Planalto;Três Passos;Pastagem;Baixa;2016;14000
Planalto;Três Passos;Pastagem;Baixa;2017;14000
Planalto;Três Passos;Pastagem;Baixa;2018;14000
Planalto;Trindade do Sul;Grãos;Alta;2015;31183
Planalto;Trindade do Sul;Grãos;Alta;2016;35500
Planalto;Trindade do Sul;Grãos;Alta;2017;38400
Planalto;Trindade do Sul;Grãos;Alta;2018;38400
Planalto;Trindade do Sul;Grãos;Baixa;2015;22433
Planalto;Trindade do Sul;Grãos;Baixa;2016;26700
Planalto;Trindade do Sul;Grãos;Baixa;2017;25400
Planalto;Trindade do Sul;Grãos;Baixa;2018;25400
Planalto;Trindade do Sul;Pastagem;Baixa;2015;13022
Planalto;Trindade do Sul;Pastagem;Baixa;2016;14000
Planalto;Trindade do Sul;Pastagem;Baixa;2017;14000
Planalto;Trindade do Sul;Pastagem;Baixa;2018;14000
Planalto;Tucunduva;Grãos;Alta;2015;31183
Planalto;Tucunduva;Grãos;Alta;2016;35500
Planalto;Tucunduva;Grãos;Alta;2017;38400
Planalto;Tucunduva;Grãos;Alta;2018;38400
Planalto;Tucunduva;Grãos;Baixa;2015;22433
Planalto;Tucunduva;Grãos;Baixa;2016;26700
Planalto;Tucunduva;Grãos;Baixa;2017;25400
Planalto;Tucunduva;Grãos;Baixa;2018;25400
Planalto;Tucunduva;Pastagem;Baixa;2015;13022
Planalto;Tucunduva;Pastagem;Baixa;2016;14000
Planalto;Tucunduva;Pastagem;Baixa;2017;14000
Planalto;Tucunduva;Pastagem;Baixa;2018;14000
Planalto;Tupanci do Sul;Grãos;Alta;2015;31183
Planalto;Tupanci do Sul;Grãos;Alta;2016;35500
Planalto;Tupanci do Sul;Grãos;Alta;2017;38400
Planalto;Tupanci do Sul;Grãos;Alta;2018;38400
Planalto;Tupanci do Sul;Grãos;Baixa;2015;22433
Planalto;Tupanci do Sul;Grãos;Baixa;2016;26700
Planalto;Tupanci do Sul;Grãos;Baixa;2017;25400
Planalto;Tupanci do Sul;Grãos;Baixa;2018;25400
Planalto;Tupanci do Sul;Pastagem;Baixa;2015;13022
Planalto;Tupanci do Sul;Pastagem;Baixa;2016;14000
Planalto;Tupanci do Sul;Pastagem;Baixa;2017;14000
Planalto;Tupanci do Sul;Pastagem;Baixa;2018;14000
Planalto;Tupanciretã;Grãos;Alta;2015;31183
Planalto;Tupanciretã;Grãos;Alta;2016;35500
Planalto;Tupanciretã;Grãos;Alta;2017;38400
Planalto;Tupanciretã;Grãos;Alta;2018;38400
Planalto;Tupanciretã;Grãos;Baixa;2015;22433
Planalto;Tupanciretã;Grãos;Baixa;2016;26700
Planalto;Tupanciretã;Grãos;Baixa;2017;25400
Planalto;Tupanciretã;Grãos;Baixa;2018;25400
Planalto;Tupanciretã;Pastagem;Baixa;2015;13022
Planalto;Tupanciretã;Pastagem;Baixa;2016;14000
Planalto;Tupanciretã;Pastagem;Baixa;2017;14000
Planalto;Tupanciretã;Pastagem;Baixa;2018;14000
Planalto;Tuparendi;Grãos;Alta;2015;31183
Planalto;Tuparendi;Grãos;Alta;2016;35500
Planalto;Tuparendi;Grãos;Alta;2017;38400
Planalto;Tuparendi;Grãos;Alta;2018;38400
Planalto;Tuparendi;Grãos;Baixa;2015;22433
Planalto;Tuparendi;Grãos;Baixa;2016;26700
Planalto;Tuparendi;Grãos;Baixa;2017;25400
Planalto;Tuparendi;Grãos;Baixa;2018;25400
Planalto;Tuparendi;Pastagem;Baixa;2015;13022
Planalto;Tuparendi;Pastagem;Baixa;2016;14000
Planalto;Tuparendi;Pastagem;Baixa;2017;14000
Planalto;Tuparendi;Pastagem;Baixa;2018;14000
Planalto;Ubiretama;Grãos;Alta;2015;31183
Planalto;Ubiretama;Grãos;Alta;2016;35500
Planalto;Ubiretama;Grãos;Alta;2017;38400
Planalto;Ubiretama;Grãos;Alta;2018;38400
Planalto;Ubiretama;Grãos;Baixa;2015;22433
Planalto;Ubiretama;Grãos;Baixa;2016;26700
Planalto;Ubiretama;Grãos;Baixa;2017;25400
Planalto;Ubiretama;Grãos;Baixa;2018;25400
Planalto;Ubiretama;Pastagem;Baixa;2015;13022
Planalto;Ubiretama;Pastagem;Baixa;2016;14000
Planalto;Ubiretama;Pastagem;Baixa;2017;14000
Planalto;Ubiretama;Pastagem;Baixa;2018;14000
Planalto;Viadutos;Grãos;Alta;2015;31183
Planalto;Viadutos;Grãos;Alta;2016;35500
Planalto;Viadutos;Grãos;Alta;2017;38400
Planalto;Viadutos;Grãos;Alta;2018;38400
Planalto;Viadutos;Grãos;Baixa;2015;22433
Planalto;Viadutos;Grãos;Baixa;2016;26700
Planalto;Viadutos;Grãos;Baixa;2017;25400
Planalto;Viadutos;Grãos;Baixa;2018;25400
Planalto;Viadutos;Pastagem;Baixa;2015;13022
Planalto;Viadutos;Pastagem;Baixa;2016;14000
Planalto;Viadutos;Pastagem;Baixa;2017;14000
Planalto;Viadutos;Pastagem;Baixa;2018;14000
Planalto;Vicente Dutra;Grãos;Alta;2015;31183
Planalto;Vicente Dutra;Grãos;Alta;2016;35500
Planalto;Vicente Dutra;Grãos;Alta;2017;38400
Planalto;Vicente Dutra;Grãos;Alta;2018;38400
Planalto;Vicente Dutra;Grãos;Baixa;2015;22433
Planalto;Vicente Dutra;Grãos;Baixa;2016;26700
Planalto;Vicente Dutra;Grãos;Baixa;2017;25400
Planalto;Vicente Dutra;Grãos;Baixa;2018;25400
Planalto;Vicente Dutra;Pastagem;Baixa;2015;13022
Planalto;Vicente Dutra;Pastagem;Baixa;2016;14000
Planalto;Vicente Dutra;Pastagem;Baixa;2017;14000
Planalto;Vicente Dutra;Pastagem;Baixa;2018;14000
Planalto;Victor Graeff;Grãos;Alta;2015;31183
Planalto;Victor Graeff;Grãos;Alta;2016;35500
Planalto;Victor Graeff;Grãos;Alta;2017;38400
Planalto;Victor Graeff;Grãos;Alta;2018;38400
Planalto;Victor Graeff;Grãos;Baixa;2015;22433
Planalto;Victor Graeff;Grãos;Baixa;2016;26700
Planalto;Victor Graeff;Grãos;Baixa;2017;25400
Planalto;Victor Graeff;Grãos;Baixa;2018;25400
Planalto;Victor Graeff;Pastagem;Baixa;2015;13022
